sentiment,text
1.0000,clever satisfy
1.0000,rollick
1.0000,heroic deserve look
0.0000,typical latetwentysomethe natter
0.0000,get feel typical hollywood disregard historical truth realism work
1.0000,expectation
1.0000,confront problem openly
1.0000,elegant wit artifice
0.0000,bludgeon audience
0.0000,tragic
1.0000,masterfully calibrate psychological thriller thrive taut performance creepy atmosphere screenplay fall somewhat short
0.0000,overblown
0.0000,disappointing certain degree
0.0000,movie heady child preachy adult
1.0000,unify
0.0000,pascale bailly romcom provide audrey tautou fabuleux destin ie banal spiritual quest
0.0000,not end inspire insightful
1.0000,forgive frequently pander fan grossout comedy
0.0000,bmovie
0.0000,movie justice
0.0000,blaze gun cheatfully film martial art disintegrate bloodsucker computer effect jag camera move serve purpose attention
1.0000,red dragon rate exceptional thriller
1.0000,audiard successfully maintain suspense different level film grip compelling
0.0000,actually exploit
0.0000,deadend existence
1.0000,kirsten dunst remarkable performance
1.0000,special pleasant divert modest definitely step right direction
0.0000,well fiction concoct
1.0000,fontaine willingness wander dark area parentchild relationship flinch
1.0000,distinctive sensibility
0.0000,look cheap
0.0000,reginald hudlin comedy rely toilet humor ethnic slur
1.0000,recharge
1.0000,smile face grumble stomach
1.0000,find comfort familiarity
1.0000,gangster movie capacity surprise
1.0000,pure fantasy character melanie carmichael massive infusion oldfashione hollywood magic
1.0000,astringent wit
0.0000,not stand
1.0000,frightening compelling
1.0000,inject pure fantasy character melanie carmichael massive infusion oldfashione hollywood magic
1.0000,concept
1.0000,lyrical celebratory vision
1.0000,excessively quirky
1.0000,intelligent multilayere profoundly humanist mention gently political meditation
1.0000,screenplay die
1.0000,shine
0.0000,make ambiguous end goofy provocative
0.0000,attempt fuse dull plot good
0.0000,wan na watch movie guy dress child party clown get violently gangrape
0.0000,shoestring unevenly
0.0000,see exact movie time
1.0000,think person bind appreciate
0.0000,bad
0.0000,start satisfy kid flck increasingly implausible race contrive plot point
0.0000,offensive puerile unimaginatively foulmouthe
0.0000,grease
0.0000,beenthere donethat sameness
1.0000,quiet confident craftsmanship
1.0000,laugh
1.0000,music fan
1.0000,remarkably accessible haunt film
1.0000,tequila bender
1.0000,rank worthy predecessor
1.0000,reward fine act
0.0000,high crime cinematic misdemeanor routine crime thriller remarkable lack logic misuse fine actor morgan freeman ashley judd
1.0000,great fun sport aficionado ordinary lout idea exercise climb step stadiumseat megaplex
1.0000,powerfully evocative mood
0.0000,bland song colorful flat drawing
1.0000,real triumph igby
0.0000,saccharine sentimentality bicentennial man
0.0000,dreadful
0.0000,oo gross scene
1.0000,satin rouge new inventive journey encourage threedimensional average middleage woman experience selfdiscovery handle sensitivity
0.0000,plot gel
0.0000,hellish
1.0000,infrequently breathtake
0.0000,movie silly comprehension
1.0000,interesting writerdirector
1.0000,elevate experience mythic level
1.0000,danny huston give astounding performance deftly gradually reveal real human soul bury beneath spellbind serpent smirk
1.0000,win
1.0000,work outstanding originality
1.0000,glorious spectacle like dw griffith early day silent film
0.0000,sad nonsense
0.0000,comedic moment romantic comedy
0.0000,director shekhar kapur screenwriter michael schiffer hossein amini try hard modernize reconceptualize thing barrier finally prove great
0.0000,utterly forgettable
1.0000,powerful sequel
0.0000,point visual trickery stop clever devolve flashy vaguely silly overkill
0.0000,fully forget
1.0000,filmmaker know eye
1.0000,ivan prince fellow
0.0000,find enthusiastic audience american actionadventure buff film interest
1.0000,sentimental journey
1.0000,powerful naturally dramatic piece
1.0000,charming boy
1.0000,episode music
0.0000,loathsome movie
0.0000,not understand idea exploit molestation laugh funny actually exploit
1.0000,witty whimsical feature debut
1.0000,great
0.0000,seven ripoff
0.0000,leave feel like endure long workout pulse race
1.0000,good war movie
1.0000,walk good girl mix emotion disapproval justine combine tinge understand action
1.0000,rank french filmmaker
1.0000,humor humanity monsoon wedding perfect balance
1.0000,complexity middle east struggle
1.0000,return pure disney magic enjoyable family fare
0.0000,confuse message ultimate desire
0.0000,cesspool
1.0000,adventure song
0.0000,stone knack wrap theater cold blanket urban desperation
1.0000,soulful
1.0000,lie ease integrate thoughtfulness pastafagioli comedy
1.0000,like party
1.0000,cast juliette binoche sand bring role pale dark beauty characteristic warmth
0.0000,special final act
0.0000,fall far short poetry
1.0000,creepy deadon
1.0000,insanely hilarious
0.0000,reduce touch shrill didactic cartoon
0.0000,sit downtown overhear bunch typical latetwentysomethe natter
0.0000,scratch head hide seat
1.0000,delicious crime drama
0.0000,grate tedious
0.0000,instead witty expose banality hypocrisy kidvid
1.0000,example quiet confident craftsmanship tell sweet charming tale intergalactic friendship
0.0000,dull
0.0000,plainly dull
0.0000,crush bad film man woman valley doll
0.0000,come fairly weak retool
0.0000,need strong stomach
1.0000,beautiful timeless universal tale
1.0000,film ask right question right time history country
1.0000,energetic frontman
1.0000,high power power love
0.0000,yawnprovoke
1.0000,f rom performance cinematography outstanding soundtrack unconventional narrative film blazingly alive admirable level
1.0000,great reward
0.0000,unable
1.0000,lady
0.0000,pity nelson achievement not match ambition
0.0000,stunningly unoriginal
0.0000,outbadact
1.0000,carry
1.0000,play like highend john hughes comedy kind elder bueller time
1.0000,historically significant personal
1.0000,easily
0.0000,big loud bangthedrum bore
0.0000,state property not end inspire insightful
1.0000,lioness protect cub reluctant villain incapable control crew
0.0000,cleverly work overcome blah character
1.0000,good girl
1.0000,fantastic visual trope
1.0000,material genuine pander
1.0000,ravish baroque beauty
0.0000,kind colorful dramatize pbs program
1.0000,spiffy bluescreen technique
0.0000,breakthrough filmmake
1.0000,capture precarious balance extravagant confidence exile aristocracy cruel earnestness victorious revolutionary
1.0000,engage constant fit laughter find surprised care story
1.0000,goodnaturedly cornball sequel
0.0000,highconcept scenario soon prove preposterous act robotically italicize truthinadvertise hound note little hustling view
1.0000,good star trek movie long time
0.0000,lose love
1.0000,straight age
1.0000,compassion
1.0000,positive change tone
1.0000,assurance worthy
1.0000,beautiful desirable delectable
0.0000,rude black comedy
1.0000,act offbeat thriller
1.0000,glue screen
1.0000,lovely
1.0000,exquisite act inventive screenplay mesmerize music
0.0000,cast get ground
1.0000,great pleasure
1.0000,depth
0.0000,lessismore
1.0000,powerful drama sardonic wit
1.0000,remarkable skill
0.0000,totally lack
1.0000,laudable
1.0000,succeed emotionally accessible mystical work
0.0000,sketchy workinprogress
1.0000,step mainstream filmmake assurance worthy international acclaim
1.0000,entertain ride
1.0000,way will not talk film exit theater
1.0000,rarely stoop cheap manipulation corny convention
0.0000,watereddown
0.0000,shot dull ankledeep epic
1.0000,story lot rich one hollywood action screenwriter usually come
0.0000,boyd screenplay cowritten guardian hack nick davy florid turn phrase owe guy ritchie bard avon
1.0000,attractive movie
0.0000,wornout material
1.0000,delight discovery
1.0000,sweet delectable diversion
1.0000,genial conceit rare picture root dearly hope rich promise script realize screen
1.0000,sixtiesstyle slickness hero wind
1.0000,original american production
0.0000,unholy mess drive pathetic idea shoot crummylooke videotape label hip innovative realistic
1.0000,payami graphically illustrate problem fledgle democracy strength sense freedom iranian people possess access ballot box
1.0000,genius work
0.0000,truly terrible
1.0000,paint unabashedly romantic picture nation song spring directly live people
0.0000,preside end cinema know
1.0000,merit
0.0000,builtin audience dry spring break
0.0000,film soprano gag
0.0000,incompetent
0.0000,soullessness
1.0000,robin tunney
1.0000,close thing experience space travel
1.0000,compelling
1.0000,fine focus
1.0000,film minute actually entertain
1.0000,honor faceless victim
1.0000,movie star
1.0000,charm satin rouge
0.0000,undistinguished attempt classic theater piece
1.0000,end not tear away character
1.0000,director peter kosminsky give woman forum demonstrate act chop advantage
0.0000,end audience film care
1.0000,obvious rapport actor strike style camera
1.0000,love
1.0000,effort sincere
0.0000,badly edit trailer
0.0000,probably turn convince see movie
1.0000,infatuation
1.0000,imax short wonderful big screen
0.0000,routine
0.0000,interesting concept
1.0000,deep feel
1.0000,appeal probably good shot hollywood career want
1.0000,ron seal deal
0.0000,try create character obvious cliche
0.0000,downbeat
0.0000,shock humor wear thin
0.0000,dearth vitality story shapeless uninflecte
1.0000,freshface bighearte frequently funny thrill
0.0000,disgracefully write dialogue
1.0000,thoughtprovoke
0.0000,endless
1.0000,memorable
1.0000,nicely wound clock tick hum
1.0000,tremendous promise
0.0000,ride inherent absurdity ganesh rise social ladder
1.0000,gently
1.0000,poetic
1.0000,earnest dramaturgy
1.0000,couple hour summertime bucket popcorn
1.0000,eloquence spiritual challenge
1.0000,fascinating
0.0000,overexposed
0.0000,stab soccer hooliganism
1.0000,wholly original
0.0000,sure teenage boy die kind entertainment
1.0000,vibrant intoxicate fashion
0.0000,little insight historical period artist particularly sand develop notorious reputation
1.0000,enrich imaginatively mix cast antic spirit
1.0000,subversive element disney cartoon provide unexpected fizzability
0.0000,good
1.0000,like tarantino movie heart
0.0000,silly little puddle movie
0.0000,man marginal intelligence
0.0000,bore
1.0000,feel alive
0.0000,bore talk head etc
1.0000,captivate drama
0.0000,skip film
0.0000,flaw support structure
1.0000,tone poem transgression
0.0000,lazy material
1.0000,captivate
1.0000,talente director
1.0000,wonderfully sprawl
0.0000,fairly slow pace
1.0000,jonathan parker bartleby beallendall modernoffice anomie film
1.0000,improve take step rich deeply
1.0000,particularly original
1.0000,end world
0.0000,way turn legendary wit classic mistake identity farce brutally labor unfunny hokum
0.0000,execrable
0.0000,gross movie
1.0000,sentimentalize
0.0000,appear people idea narrative logic cohesion entirely foreign concept
0.0000,will not talk film exit theater
0.0000,murphy wilson actually pretty good team project surround distressingly rote
0.0000,tool nudity profanity violence
0.0000,comedy like bad idea frame
1.0000,strong erotic
0.0000,play like milquetoast movie week blow big screen
1.0000,girl learn believe matter
1.0000,willing fun
1.0000,beautifully shot ultimately flaw film grow japan
1.0000,admirable exceptional film
0.0000,budget
0.0000,ugly idea instead ugly behavior
1.0000,opulent lushness scene
