sentiment,text
1.0000,spontaneity chateau sense lightheartedness make attractive
1.0000,fact fun place
0.0000,barely tolerable slog welltrod ground
0.0000,manipulative claptrap periodpiece movieoftheweek plain old blarney pick
0.0000,complain film clock minute day plot leave lot desire
0.0000,crap leash far polite scale lunatic height joe dante similarly style gremlin
1.0000,hollywood end showstoppingly hilarious scathingly witty nonetheless
1.0000,exhilarate place visit laboratory laughter
1.0000,genuinely unnerve
1.0000,enrich strong unforce support cast
0.0000,redeem value whatsoever
1.0000,intoxicate experience
1.0000,rock solid family fun gate extremely imaginative wane middle
0.0000,cheapen overall effect
1.0000,result good performance year
1.0000,s1m0ne satire subtle effective
0.0000,thin story boil survive invader seek existent antivirus
1.0000,confluence kiddie entertainment sophisticated wit symbolic graphic design
0.0000,period story catholic boy try help jewish friend heaven send audience straight hell
0.0000,film relegate dark video store corner make way instead theater
1.0000,deliberately skillfully use ambiguity suggest possibility imbue theme add depth resonance
1.0000,observant unfussily poetic meditation identity alienation
1.0000,exploit lrb headbanger rrb stereotype good fun add bit heart unsettle subject matter
0.0000,resurrection dubious distinction bad imitation bad blair witch project
0.0000,fluffy disposible
1.0000,treatment dehumanize egodestroye process unemployment time offer exploration accurate see american film
0.0000,odd weird
1.0000,beauty alexander payne ode everyman detail
0.0000,matter run act like doofus accept role creepy michael jackson sort way
1.0000,meyjes provocative film call example haphazardness evil
0.0000,admit xx deep petri dish wellcharacterize telephone book guilty pleasure
1.0000,hugely reward experience bit enlighten insightful entertain grant good film wedding funeral bridget jones diary
0.0000,interview assassin structure documentary find relic film difficult time shake blair witch project realtime root
0.0000,mildly interesting ponder peculiar american style justice play muddle derivative bother think
0.0000,appear model bad revengeofthenerd filmmaker dredge
0.0000,reign fire disadvantage look cheap
1.0000,eventual cult classic understatement woe horror fan opt overlook goofily endear wellense gorefest
1.0000,distinguish thoughtful film mark acute write host splendid performance
0.0000,grant not cary bullock not katherine
0.0000,terrible adaptation play walk delicate tightrope farcical loathsome
0.0000,unlikable
1.0000,freshface bighearte frequently funny thrill ride kiddy eye candy cheeky wit parent away concession stand
0.0000,priggish lethargically pace parable renewal
0.0000,disgusting
0.0000,excruciatingly unfunny pitifully unromantic
1.0000,film loss grief recovery pretty valuable day
1.0000,lrb rrb clever thriller unexpected twist interest
0.0000,drop dead gorgeous not equally derisive clunker fixate spectacle smalltown competition
1.0000,believe beautiful evocative work see
1.0000,real woman curve wear empowerment sleeve bad harangue easy swallow thank remarkable performance ferrera ontivero
1.0000,film plot shallow see deep like harrowing surf shot
1.0000,lead nearly perfect role bring heart reality buoy film time elevate superior crime movie
1.0000,master formidable arithmetic camera soul group articulate flood emotion
1.0000,great participatory spectator sport
0.0000,horrible drek
1.0000,wang xiaoshuai direct intricately structure wellrealize drama present fascinating glimpse urban life class warfare embroil young man
0.0000,problem movie idea
1.0000,fan british cinema titan industry ride
0.0000,hard imagine generic effort genre
1.0000,make worth watch quaid performance
0.0000,snoot doubt rally trot threadbare standby like masterpiece triumph malarkey rarely establish filmmaker ardently waste viewer time gobbler like
0.0000,stale uninspired
1.0000,hey happy
1.0000,perfectly pitch comedy tragedy hope despair schmidt instead come far close movie express way live someplace consume selfabsorption insistently demand otherness
1.0000,reaffirm life look face death
0.0000,humanize stuff probably sink film not think percentage day long
0.0000,monty freshman fluke lucky break lrb cattaneo rrb sophomore slump
0.0000,rarely film graceless devoid merit come
1.0000,comic gem delightful derivative
0.0000,brilliant touch dragon lose fire midway nearly flicker perfunctory conclusion
1.0000,love hell know
0.0000,dull roadtrip movie surprisingly short adventure song
0.0000,baran shockingly devoid typical majid majidi shoelove cripple child
1.0000,khouri manage terrific flair extreme screwball farce bloodcurdling family intensity continuum
0.0000,movie drag think hear mysterious voice feel powerfully draw light light exit sign
0.0000,sign trouble
1.0000,movie ingenious fun
0.0000,ah yes fight urge doze
0.0000,visually flashy narratively opaque emotionally vapid exercise style mystification
1.0000,go rail final minute wendigo larry fessenden spooky new thriller refreshingly smart newfangle variation theme derive far sophisticated know horror film
1.0000,walk good girl mix emotion disapproval justine combine tinge understand action
0.0000,hardcore slasher aficionado find thing like overall halloween series lose edge
1.0000,perfect star vehicle grant allow finally away usual bumble tonguetie screen persona
1.0000,grab dark shake vigorously duration
0.0000,make mistake music industry criticize slick watereddown lose love place
0.0000,tedious norwegian offer snag oscar nomination
1.0000,plot twist try break heart attraction desperately need
0.0000,breen script sketchy actorish notation margin act
0.0000,film depress life
1.0000,slambang superheroic kinetic engross antsy youngster
0.0000,phone warn video not blockbuster midnight go face frightening late fee
1.0000,cast caffeinate comedy performance logical loophole fly fast time think
0.0000,story forgive little thin filmmake clumsy rush
1.0000,graphic sex attract audience unfaithful grip performance lane gere awake
0.0000,feel shrill simple soapy
1.0000,bloody sunday grace prevention place blame make good war movie
0.0000,suck
1.0000,minister biblestudy group hour material discuss
0.0000,light engage comedy fumble away accumulate enjoyment crucial act miscalculation
0.0000,soso madefortv pose real movie
1.0000,heartwarme scene impressively discreet filmmaker expect record mini dv remarkable ability document side emotional carwreck
1.0000,skin desolate air eyre native american raise white parent manage infuse rocky path sible reconciliation flash warmth gentle humor
0.0000,unencourage threefold expansion mtv series accompany stunthungry dimwit random series collect gag prank pratfall dare injury etc
0.0000,jumble fantasy comedy figure coherent game plan script shoot postproduction stage
1.0000,film brilliantly shine character direction intelligently accomplish
0.0000,thing virtually unwatchable
1.0000,beautiful ache sadness
0.0000,kind movie people pick lock easily try expert fighter week
1.0000,handsome sophisticated approach workplace romantic comedy
0.0000,schaefer determination inject farcical raunch drown promise romantic angle
1.0000,huppert steal make meal channel kathy baker creepy turn repress mother boston public woman augustine
0.0000,fail riddle wrap mystery inside enigma
0.0000,cause bite tongue laugh ridiculous dialog ohso convenient plot twist
1.0000,terry sort geriatric dirty harry eastwood loyal fan suit story hero ride roughshod incompetent cop man
0.0000,costner warmmilk persona illfitte shadyac perfunctory direct chop overtly silly dialogue sink laurence olivi
1.0000,movie brilliant
1.0000,oddity sure wind remember degree affection revulsion
0.0000,picture uncertain want acidic allmale eve lush swoon melodrama intermezzo strain
1.0000,truth
1.0000,kid thornberry stuff probably wedgie heaven
0.0000,easy love robin tunney pretty act get hard hard understand choice
0.0000,smart
0.0000,meander confuse
0.0000,character say clever thing get pointless situation
1.0000,film feel uncomfortably real language location bear unmistakable stamp authority
0.0000,sure filmmaker disagree honestly not point
0.0000,lrb de niro rrb city sea slip wave
1.0000,great overthetop moviemake slaphappy mood
0.0000,mr soderbergh direction visual style strike unusually unimpressively fussy pretentious
1.0000,need comfort fantasy mental illness need movie like tim mccann revolution
